t,va,vb,vc
968.0976,-0.659317002299427,1.00467352731341,-0.345356525013986
968.0977,-0.686227900352465,0.994806198027299,-0.308578297674834
968.0978,-0.716726918145908,0.992115108221995,-0.275388190076087
968.0979,-0.742740786263845,0.985835898676286,-0.243095112412442
968.098,-0.766960594511579,0.982247778935881,-0.215287184424303
968.0981,-0.787592283018908,0.973277479584869,-0.185685196565961
968.0982,-0.809121001461338,0.964307180233856,-0.155186178772518
968.0983,-0.831546749838869,0.95982203055835,-0.12827528071948
968.0984,-0.851281408411097,0.950851731207337,-0.09957032279624
968.0985,-0.865633887372717,0.934705192375515,-0.0690713050027971
968.0986,-0.879986366334338,0.918558653543692,-0.0385722872093542
968.0987,-0.893441815360857,0.901515084776768,-0.00807326941591135
968.0988,-0.906897264387375,0.882677456139641,0.0242198082477341
968.0989,-0.923043803219198,0.871016066983325,0.0520277362358732
968.099,-0.934705192375515,0.855766558086604,0.078938634288911
968.0991,-0.941881431856325,0.829752689968667,0.112128741887658
968.0992,-0.951748761142438,0.809121001461338,0.142627759681101
968.0993,-0.958027970688147,0.786695253083806,0.171332717604341
968.0994,-0.967895299974261,0.77503386392749,0.192861436046771
968.0995,-0.967895299974261,0.744534846134047,0.223360453840214
968.0996,-0.975071539455071,0.724800187561819,0.250271351893252
968.0997,-0.978659659195476,0.692507109898174,0.286152549297302
968.0998,-0.986732928611388,0.670081361520642,0.316651567090745
968.0999,-0.993012138157097,0.645861553272908,0.347150584884188
968.1,-0.993909168092198,0.613568475609263,0.380340692482935
968.1001,-0.999291347702805,0.592936787101934,0.406354560600871
968.1002,-1.00018837763791,0.564231829178694,0.435956548459213
968.1003,-1.00467352731341,0.542703110736263,0.46197041657715
968.1004,-1.00915867698892,0.522071422228934,0.487087254759985
968.1005,-1.00557055724851,0.484396164954681,0.521174392293833
968.1006,-1.00915867698892,0.46197041657715,0.547188260411769
968.1007,-1.00557055724851,0.427883279043302,0.577687278205212
968.1008,-1.00736461711872,0.40545753066577,0.601907086452947
968.1009,-1.00557055724851,0.375855542807429,0.629715014441086
968.101,-1.00198243750811,0.340871375338479,0.66111106216963
968.1011,-0.998394317767704,0.310372357545037,0.688021960222668
968.1012,-0.993909168092198,0.278079279881391,0.715829888210807
968.1013,-0.986732928611388,0.244889172282644,0.741843756328743
968.1014,-0.98135074900078,0.216184214359404,0.765166534641376
968.1015,-0.972380449649768,0.182097076825556,0.790283372824211
968.1016,-0.95982203055835,0.144421819551303,0.815400211007047
968.1017,-0.949057671337135,0.112128741887658,0.836928929449477
968.1018,-0.93829331211592,0.0852178438346198,0.8530754682813
968.1019,-0.923043803219198,0.0520277362358732,0.871016066983325
968.102,-0.906897264387375,0.0188376286371265,0.888059635750249
968.1021,-0.890750725555553,-0.0125584190914177,0.90330914464697
968.1022,-0.872810126853527,-0.0439544668199618,0.916764593673489
